TF FE (deg),TF VV (deg),TF IE (deg),TF ML (mm),TF AP (mm),TF SI (mm),PF FE (deg),PF VV (deg),PF IE (deg),PF ML (mm),PF AP (mm),PF SI (mm),PT FE (deg),PT VV (deg),PT IE (deg),PT ML (mm),PT AP (mm),PT SI (mm),Torque TF FE (Nmm),Torque TF VV (Nmm),Torque TF IE (Nmm),Force TF ML (N),Force TF AP (N),Force TF SI (N),,,,,,,,,,,,,,,,,,,,,,,,
0.153,-5.2753,0.18334,-0.099001,-13.664,-6.6589,-1.2289,0.82662,-12.168,-1.4112,24.441,34.582,-1.4092,6.0959,-12.48,-5.7672,38.254,40.927,-618.84,115.86,-31.646,1.0589,-3.2354,-5.651
0.5814,-5.3,-0.043837,-0.22862,-13.726,-6.7253,-1.0112,0.69146,-12.281,-1.6127,24.398,34.336,-1.5967,5.9906,-12.384,-5.6152,38.303,40.681,-658.68,126.71,-32.857,1.0805,-3.2745,-5.7506
1.0121,-5.315,-0.2404,-0.4277,-13.83,-6.7858,-0.7632,0.66328,-12.301,-1.7037,24.246,34.237,-1.7597,5.9832,-12.225,-5.375,38.28,40.576,-745.17,154.72,-35.223,1.507,-3.3196,-4.9909
1.4526,-5.3574,-0.38816,-0.49458,-13.961,-6.8904,-0.52208,0.67584,-12.22,-1.7245,23.99,34.172,-1.9445,6.0434,-12.015,-5.2823,38.184,40.555,-665.62,102.89,-30.359,0.8269,-3.3241,-6.2451
1.9037,-5.4149,-0.59059,-0.451,-14.008,-7.0247,-0.28319,0.71025,-12.059,-1.6886,23.645,34.141,-2.1359,6.1436,-11.673,-5.2428,37.917,40.609,-755.14,169.98,-39.849,1.5754,-3.3297,-5.2004
2.3552,-5.4118,-0.762,-0.62351,-14.12,-7.0814,-0.015635,0.75712,-11.957,-1.6531,23.353,34.132,-2.3019,6.1955,-11.416,-4.9646,37.76,40.587,-669.6,197.04,-37.673,1.6321,-3.3426,-5.7189
2.8095,-5.4324,-0.92194,-0.70312,-14.222,-7.1584,0.21373,0.77872,-11.94,-1.5883,23.246,34.031,-2.5103,6.2467,-11.261,-4.7534,37.783,40.493,-667.01,195.27,-39.392,1.554,-3.2834,-5.8985
3.2715,-5.4968,-1.1123,-0.68932,-14.263,-7.2832,0.44255,0.6825,-12.064,-1.6063,23.36,33.769,-2.7245,6.2266,-11.219,-4.6483,37.972,40.298,-720.67,217.19,-42.677,1.907,-3.2705,-5.2339
3.7324,-5.5332,-1.2706,-0.79127,-14.391,-7.3603,0.73193,0.56808,-12.182,-1.6545,23.405,33.527,-2.8812,6.1591,-11.196,-4.4406,38.167,40.073,-603.36,146.23,-30.8,1.1093,-3.3087,-5.9632
4.2093,-5.588,-1.4435,-0.84226,-14.519,-7.4905,0.94737,0.42695,-12.354,-1.7471,23.566,33.166,-3.1272,6.0865,-11.224,-4.3122,38.494,39.765,-768.2,188.78,-32.991,1.7213,-3.3663,-5.0697
4.7067,-5.6376,-1.6546,-0.90472,-14.571,-7.6357,1.195,0.42364,-12.236,-1.7292,23.292,32.999,-3.3548,6.1499,-10.921,-4.1469,38.308,39.669,-716.54,182.26,-31.829,1.5515,-3.4402,-5.7104
5.2022,-5.6586,-1.8089,-1.0601,-14.709,-7.7252,1.495,0.4116,-12.065,-1.7556,22.888,32.866,-3.5346,6.1729,-10.617,-3.9398,38.065,39.549,-785.07,195.18,-34.671,1.6083,-3.5098,-6.1654
5.6946,-5.7434,-2.0097,-1.0974,-14.771,-7.8752,1.7339,0.45515,-11.819,-1.7474,22.458,32.775,-3.7641,6.3205,-10.2,-3.8852,37.735,39.532,-875.55,225.51,-53.848,1.9687,-3.5976,-5.5931
6.1958,-5.7748,-2.0953,-1.1771,-14.938,-7.9988,2.0097,0.52279,-11.585,-1.6623,22.024,32.69,-3.9783,6.4317,-9.9054,-3.7515,37.497,39.488,-839.04,236.22,-41.805,1.8026,-3.642,-6.621
